Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,MA_7,52W High,52W Low,Volatility
2025-11-19 00:00:00+05:30,1517.4,1522.3,1512.0,1518.9,5692366,0.0,0.0,0.001,1513.0429,1544.8301,1110.4151,0.0043
2025-11-20 00:00:00+05:30,1530.0,1550.9,1526.7,1549.1,18171724,0.0,0.0,0.0125,1521.0,1550.9,1110.4151,0.0059
2025-11-21 00:00:00+05:30,1541.0,1557.8,1540.1,1546.6,9615271,0.0,0.0,0.0036,1526.0143,1557.8,1110.4151,0.0058
2025-11-24 00:00:00+05:30,1550.0,1550.0,1531.8,1535.9,18433951,0.0,0.0,-0.0091,1529.5857,1557.8,1110.4151,0.0072
2025-11-25 00:00:00+05:30,1535.9,1559.6,1525.1,1539.7,15033482,0.0,0.0,0.0025,1532.5571,1559.6,1110.4151,0.0065
2025-11-26 00:00:00+05:30,1542.3,1571.6,1540.5,1569.9,14054299,0.0,0.0,0.0179,1539.9286,1571.6,1110.4151,0.0089
2025-11-27 00:00:00+05:30,1575.0,1575.5,1556.0,1563.4,9794643,0.0,0.0,-0.0074,1546.2143,1575.5,1110.4151,0.0097
2025-11-28 00:00:00+05:30,1568.0,1581.3,1563.0,1567.5,8959508,0.0,0.0,-0.0003,1553.1571,1581.3,1110.4151,0.0098
2025-12-01 00:00:00+05:30,1575.0,1577.5,1563.6,1566.1,8920233,0.0,0.0,-0.0057,1555.5857,1581.3,1110.4151,0.0092
2025-12-02 00:00:00+05:30,1561.1,1567.5,1542.0,1546.3,11389150,0.0,0.0,-0.0095,1555.5429,1581.3,1110.4151,0.0097
2025-12-03 00:00:00+05:30,1545.2,1552.4,1533.0,1538.8,6090883,0.0,0.0,-0.0041,1555.9572,1581.3,1110.4151,0.0093
2025-12-04 00:00:00+05:30,1536.0,1560.5,1517.6,1535.6,11867930,0.0,0.0,-0.0003,1555.3714,1581.3,1110.4151,0.0091
2025-12-05 00:00:00+05:30,1530.4,1545.8,1520.6,1540.6,10183266,0.0,0.0,0.0067,1551.1857,1581.3,1110.4151,0.0054
2025-12-08 00:00:00+05:30,1539.2,1551.0,1535.0,1543.0,11301491,0.0,0.0,0.0025,1548.2714,1581.3,1110.4151,0.0054
2025-12-09 00:00:00+05:30,1540.3,1542.5,1520.1,1529.4,11503971,0.0,0.0,-0.0071,1542.8286,1581.3,1110.4151,0.0057
2025-12-10 00:00:00+05:30,1534.0,1547.5,1531.4,1536.9,7991629,0.0,0.0,0.0019,1538.6572,1581.3,1110.4151,0.0057
